match,Name,overs,runs,wickets,Econ,zero,four,six,wide,noball
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,2,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,3,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,4,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,0,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,3,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,2,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,1,,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,0,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,1,
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
"39th Match (D/N), Eden Gardens, April 29, 2023, Indian Premier League",,,,,,,,,,0
,,,,,,,,,,
,,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Mohammed Siraj,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",David Willey,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Wanindu Hasaranga,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Shahbaz Ahmed,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Vijaykumar Vyshak,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Harshal Patel,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Vaibhav Arora,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Umesh Yadav,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Suyash Sharma,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Varun Chakravarthy,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Andre Russell,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Sunil Narine,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",Nitish Rana,,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,3,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,1,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,2,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,1,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,4,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,1,,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,33,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,31,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,24,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,25,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,41,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,44,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,22,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,19,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,30,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,27,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,29,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,41,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,8,,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,1,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,2,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,2,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,2,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,3,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,2,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,0,,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,8.25,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,10.33,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,6,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,25,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,10.25,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,11,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,11,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,19,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,7.5,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,6.75,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,7.25,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,10.25,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,8,,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,11,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,5,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,10,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,1,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,3,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,7,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,3,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,0,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,5,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,9,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,11,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,2,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,1,,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,5,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,4,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,3,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,0,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,2,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,2,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,3,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,1,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,3,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,2,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,1,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,1,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,1,,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,1,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,1,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,0,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,4,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,2,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,4,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,0,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,2,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,0,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,1,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,2,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,2,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,0,,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,1,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,3,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,1,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,1,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,1,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,0,
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
"36th Match (N), Bengaluru, April 26, 2023, Indian Premier League",,,,,,,,,,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Arjun Tendulkar,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Jason Behrendorff,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Cameron Green,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Jofra Archer,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Piyush Chawla,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Hrithik Shokeen,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Matthew Short,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Arshdeep Singh,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Harpreet Brar,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Sam Curran,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Nathan Ellis,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Rahul Chahar,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",Liam Livingstone,,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,3,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,3,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,4,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,4,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,3,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,3,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,1,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,4,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,2,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,3,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,4,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,4,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,2,,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,48,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,41,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,41,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,42,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,15,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,24,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,7,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,29,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,15,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,41,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,44,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,42,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,23,,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,1,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,1,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,2,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,1,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,2,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,0,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,0,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,4,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,0,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,0,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,1,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,0,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,1,,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,16,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,13.66,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,10.25,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,10.5,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,5,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,8,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,7,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,7.25,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,7.5,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,13.66,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,11,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,10.5,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,11.5,,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,,4,,,,
"31st Match (N), Wankhede, April 22, 2023, Indian Premier League",,,,,,6,,,,
